id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad
CHEMBL372164,CHEMBL496879,CHEMBL372164,CHEMBL496879,2,2,1,False,False,False,False,True,False,,,,,8ec940e38314b603301eaa8b63bdd99338c1bbc2,,True,False
CHEMBL3747513,CHEMBL4297809,CB-5083,ELRANATAMAB,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL4297908,CB-5083,CEVOSTAMAB,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL4297968,CB-5083,GSK-3174998,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL4298048,CB-5083,MP-0250,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL4650254,CB-5083,PACANALOTAMAB,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL4650255,CB-5083,PAVURUTAMAB,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL4650266,CB-5083,ZEVORCABTAGENE AUTOLEUCEL,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL5095227,CB-5083,CEMSIDOMIDE,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL3747513,CHEMBL5095449,CB-5083,MOTIXAFORTIDE ACETATE,2,2,1,False,False,False,False,True,False,,,,,04fdae16667aa0f7e371700b7e325967823fe6fc,,True,False
CHEMBL37537,CHEMBL419186,PROTOCATECHUIC ACID,CHEMBL419186,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,CHEMBL4296683,PROTOCATECHUIC ACID,CHEMBL4296683,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,CHEMBL449303,PROTOCATECHUIC ACID,GINSENOSIDE RB2,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,CHEMBL47405,PROTOCATECHUIC ACID,ETANIDAZOLE,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,CHEMBL99668,PROTOCATECHUIC ACID,TOYOCAMYCIN,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB03509,PROTOCATECHUIC ACID,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB03825,PROTOCATECHUIC ACID,Rhodamine 6G,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB04106,PROTOCATECHUIC ACID,Fotemustine,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB04900,PROTOCATECHUIC ACID,Thymalfasin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB04907,PROTOCATECHUIC ACID,Sitimagene ceradenovec,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB04950,PROTOCATECHUIC ACID,Ranpirnase,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB05697,PROTOCATECHUIC ACID,Trabedersen,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB06021,PROTOCATECHUIC ACID,AV-412,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB06181,PROTOCATECHUIC ACID,EMD-1201081,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB06517,PROTOCATECHUIC ACID,MLN576,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB12083,PROTOCATECHUIC ACID,Mafosfamide,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB12182,PROTOCATECHUIC ACID,Binetrakin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB12379,PROTOCATECHUIC ACID,Indirubin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB13128,PROTOCATECHUIC ACID,Sizofiran,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB13480,PROTOCATECHUIC ACID,Lentinan,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB13647,PROTOCATECHUIC ACID,Semustine,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB13811,PROTOCATECHUIC ACID,Oblimersen,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB13896,PROTOCATECHUIC ACID,Talimogene laherparepvec,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB14865,PROTOCATECHUIC ACID,Human interleukin-2,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB14951,PROTOCATECHUIC ACID,Etirinotecan pegol,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL37537,DRUGBANK:DB15699,PROTOCATECHUIC ACID,Brexucabtagene autoleucel,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL376388,CHEMBL379218,CHEMBL376388,A-674563,2,2,1,False,False,False,False,True,False,,,,,a4c02ce46f7a881a258b881e84c4744ddcd4e25d,,True,False
CHEMBL376388,CHEMBL383541,CHEMBL376388,CHEMBL383541,2,2,1,False,False,False,False,True,False,,,,,a4c02ce46f7a881a258b881e84c4744ddcd4e25d,,True,False
CHEMBL376388,CHEMBL406863,CHEMBL376388,CHEMBL406863,2,2,1,False,False,False,False,True,False,,,,,a4c02ce46f7a881a258b881e84c4744ddcd4e25d,,True,False
CHEMBL379218,CHEMBL383541,A-674563,CHEMBL383541,2,2,1,False,False,False,False,True,False,,,,,a4c02ce46f7a881a258b881e84c4744ddcd4e25d,,True,False
CHEMBL379218,CHEMBL406863,A-674563,CHEMBL406863,2,2,1,False,False,False,False,True,False,,,,,a4c02ce46f7a881a258b881e84c4744ddcd4e25d,,True,False
CHEMBL379300,CHEMBL428462,A-443654,CHEMBL428462,4,4,1,False,False,False,False,True,False,,,,,89aef39271a0412dbe0749f288c5d7011ef1a855,,True,False
CHEMBL380500,CHEMBL46817,VARIOLIN B,CHEMBL46817,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL380500,CHEMBL47302,VARIOLIN B,CHEMBL47302,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL380500,CHEMBL48109,VARIOLIN B,CHEMBL48109,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL380500,CHEMBL482193,VARIOLIN B,CHEMBL482193,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL380500,CHEMBL518800,VARIOLIN B,CHEMBL518800,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL380500,CHEMBL525194,VARIOLIN B,CHEMBL525194,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL383189,CHEMBL399530,CHEMBL383189,CCT018159,2,2,1,False,False,False,False,True,False,,,,,c19473c43808c36697a28632ca567072f497aac2,,True,False
CHEMBL3833343,CHEMBL4594348,VOBARILIZUMAB,ELSUBRUTINIB,2,2,1,False,False,False,False,True,False,,,,,fc676b16abe00392a9ac9ed3b8647e77233662a1,,True,False
CHEMBL3833348,CHEMBL4802233,BISMUTH SUBNITRATE,ROXATIDINE,2,2,1,False,False,False,False,True,False,,,,,0c8d6623c515f5d035fe7fab123b069d85406e1e,,False,False
CHEMBL3833354,CHEMBL493636,SULFATOLAMIDE,SULFANITRAN,109,109,1,False,False,False,False,True,False,,,,,61548e270b16f10cdc5e3322f635f75fcb66e1f5,,True,False
CHEMBL3833372,CHEMBL4297252,BRAZIKUMAB,2'-FUCOSYLLACTOSE,2,2,1,False,False,False,False,True,False,,,,,0d0a3ca5685fd7e0da6c771f49ccbfb54257a1e9,,True,False
CHEMBL3833374,DRUGBANK:DB12296,ANDECALIXIMAB,GS-5745,6,333,1,False,True,False,False,False,False,,GS-5745,,,,,True,True
CHEMBL3833382,DRUGBANK:DB13555,PRAJMALIUM,Prajmaline,2,433,1,False,True,False,False,False,False,,Prajmaline,,,,,False,True
CHEMBL3833385,CHEMBL4076467,RUZASVIR,ABT-072,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3833385,CHEMBL4297647,RUZASVIR,FURAPREVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3833385,CHEMBL490672,RUZASVIR,FILIBUVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3833385,CHEMBL562967,RUZASVIR,MERICITABINE,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3833393,CHEMBL5315075,EMICIZUMAB,SUSOCTOCOG ALFA,2,2,1,False,False,False,False,True,False,,,,,a9dee9413d2734107ee477e85ff77ec0832d8fba,,True,False
CHEMBL383541,CHEMBL406863,CHEMBL383541,CHEMBL406863,2,2,1,False,False,False,False,True,False,,,,,a4c02ce46f7a881a258b881e84c4744ddcd4e25d,,True,False
CHEMBL383675,CHEMBL500576,TEMOPORFIN,CHEMBL500576,10,9,1,False,True,False,False,False,False,,Temoporfin,,,,,True,True
CHEMBL38380,CHEMBL541388,FASUDIL,FASUDIL HYDROCHLORIDE,499,3,1,False,True,False,False,False,False,,Fasudil,,,,,False,True
CHEMBL386051,DRUGBANK:DB02058,PD-0173955,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,26,26,1,False,False,False,False,True,False,,,,,3a012eac1271ee39a3a694033c8c27649a52c010,,True,False
CHEMBL3907479,CHEMBL4297736,FGFR INHIBITOR DEBIO 1347,PRALUZATAMAB RAVTANSINE,2,2,1,False,False,False,False,True,False,,,,,7c3cb873a5b63373d53ae5aad9f24b345046c389,,True,False
CHEMBL3907479,CHEMBL4298025,FGFR INHIBITOR DEBIO 1347,ZENOCUTUZUMAB,2,2,1,False,False,False,False,True,False,,,,,7c3cb873a5b63373d53ae5aad9f24b345046c389,,True,False
CHEMBL3907479,CHEMBL4466233,FGFR INHIBITOR DEBIO 1347,PEMRAMETOSTAT,2,2,1,False,False,False,False,True,False,,,,,7c3cb873a5b63373d53ae5aad9f24b345046c389,,True,False
CHEMBL3907479,CHEMBL4469414,FGFR INHIBITOR DEBIO 1347,LUVIXASERTIB,2,2,1,False,False,False,False,True,False,,,,,7c3cb873a5b63373d53ae5aad9f24b345046c389,,True,False
CHEMBL3907479,CHEMBL5087025,FGFR INHIBITOR DEBIO 1347,TARAGARESTRANT,2,2,1,False,False,False,False,True,False,,,,,7c3cb873a5b63373d53ae5aad9f24b345046c389,,True,False
CHEMBL391640,CHEMBL391737,CHEMBL391640,CHEMBL391737,2,2,1,False,False,False,False,True,False,,,,,36ab8347ad5da5d36b09b7d7a60339195cd64a88,,True,False
CHEMBL3916700,CHEMBL4072756,LAS190792,AZD-5423,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3916700,CHEMBL4297520,LAS190792,OGLEMILAST,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL395091,CHEMBL742,ESKETAMINE,KETAMINE,1399,1994,1,False,True,False,False,False,False,,(-)-Ketamine,,,,,False,True
CHEMBL3971095,CHEMBL4105584,CHEMBL3971095,CHEMBL4105584,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL3971095,CHEMBL4297291,CHEMBL3971095,INGAVIRIN,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL3971095,DRUGBANK:DB12753,CHEMBL3971095,Racivir,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL3971095,DRUGBANK:DB14930,CHEMBL3971095,Alovudine F-18,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL3971095,DRUGBANK:DB15332,CHEMBL3971095,Radavirsen,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL3971095,DRUGBANK:DB15686,CHEMBL3971095,GS-441524,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL3989406,CHEMBL577,ENALAPRILAT,ENALAPRILAT ANHYDROUS,4,1294,1,False,True,False,False,False,False,,Enalaprilat,,,,,False,True
CHEMBL3989408,CHEMBL4594450,IBUPROFEN SODIUM,IBUPROFEN ARGININE,2,2,1,False,False,False,False,True,False,,,,,8cd0eba04b5f21df394f17b8f664e854f8089d12,,False,False
CHEMBL3989715,CHEMBL719,MUPIROCIN CALCIUM,MUPIROCIN,5,33,1,False,True,False,False,False,False,,Mupirocin,,,,,False,True
CHEMBL3989724,CHEMBL968,FLURAZEPAM HYDROCHLORIDE,FLURAZEPAM,2,1498,1,False,True,False,False,False,False,,Flurazepam,,,,,False,True
CHEMBL3989727,CHEMBL47,VITAMIN E,ALPHA-TOCOPHEROL,71,367,1,False,True,False,False,False,False,,.alpha.-tocopherol,,,,,False,True
CHEMBL3989727,CHEMBL81421,VITAMIN E,(+)-ALPHA-TOCOPHERYL SUCCINATE,71,26,1,False,True,False,False,False,False,,.alpha.-tocopheryl succinate,,,,,False,True
CHEMBL3989727,DRUGBANK:DB11251,VITAMIN E,Tocopherol,71,738,1,False,True,False,False,False,False,,Tocopherol,,,,,True,True
CHEMBL3989859,DRUGBANK:DB14003,TOCOPHEROL ACETATE,alpha-Tocopherol acetate,1,1,1,False,True,False,False,False,False,,.alpha.-tocopherol acetate,,,,,True,True
CHEMBL3989999,CHEMBL4521078,LETOLIZUMAB,PLX-51107,2,2,1,False,False,False,False,True,False,,,,,618bd096a205141029e7d18b01756bad052a7e34,,True,False
CHEMBL3990039,CHEMBL4297754,MARSTACIMAB,FITUSIRAN,3,3,1,False,False,False,False,True,False,,,,,bf790b7cd2ef2c164f4ab7221bdbe91055c518f6,,True,False
CHEMBL3990039,CHEMBL4297904,MARSTACIMAB,BAY-1093884,3,3,1,False,False,False,False,True,False,,,,,bf790b7cd2ef2c164f4ab7221bdbe91055c518f6,,True,False
CHEMBL3991443,DRUGBANK:DB14488,FERROUS GLUCONATE ANHYDROUS,Ferrous gluconate,2,130,1,False,True,False,False,False,False,,Ferrous gluconate anhydrous,,,,,False,True
CHEMBL405,CHEMBL612,AMPHETAMINE,DEXTROAMPHETAMINE,2118,1220,1,False,True,False,False,False,False,,(+)-amphetamine,,,,,False,True
CHEMBL405110,CHEMBL550495,METHYLENE BLUE ANHYDROUS,METHYLENE BLUE,2206,17,1,False,True,False,False,False,False,,Methylene blue,,,,,False,True
CHEMBL406291,DRUGBANK:DB05306,BRADYKININ,Alferminogene tadenovec,2,2,1,False,False,False,False,True,False,,,,,e4f932b9af89e60e16c8b4cd40e24ee4a5bdfd59,,True,False
CHEMBL406291,DRUGBANK:DB06379,BRADYKININ,Calcitonin gene-related peptide,2,2,1,False,False,False,False,True,False,,,,,e4f932b9af89e60e16c8b4cd40e24ee4a5bdfd59,,True,False
CHEMBL4072756,CHEMBL4297520,AZD-5423,OGLEMILAST,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL4076467,CHEMBL4297647,ABT-072,FURAPREVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL4076467,CHEMBL490672,ABT-072,FILIBUVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL4076467,CHEMBL562967,ABT-072,MERICITABINE,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL4089731,CHEMBL4303309,EXICORILANT,CX-5461,2,2,1,False,False,False,False,True,False,,,,,3819f3c75dfe3ad0eaa053a2a7c4e434fff1c47b,,True,False
CHEMBL4089731,CHEMBL4594597,EXICORILANT,NEZASTOMIG,2,2,1,False,False,False,False,True,False,,,,,3819f3c75dfe3ad0eaa053a2a7c4e434fff1c47b,,True,False
CHEMBL4089731,CHEMBL4785363,EXICORILANT,INOBRODIB,2,2,1,False,False,False,False,True,False,,,,,3819f3c75dfe3ad0eaa053a2a7c4e434fff1c47b,,True,False
CHEMBL4089731,CHEMBL4862963,EXICORILANT,BAVDEGALUTAMIDE,2,2,1,False,False,False,False,True,False,,,,,3819f3c75dfe3ad0eaa053a2a7c4e434fff1c47b,,True,False
CHEMBL4105584,CHEMBL4297291,CHEMBL4105584,INGAVIRIN,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL4105584,DRUGBANK:DB12753,CHEMBL4105584,Racivir,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL4105584,DRUGBANK:DB14930,CHEMBL4105584,Alovudine F-18,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL4105584,DRUGBANK:DB15332,CHEMBL4105584,Radavirsen,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL4105584,DRUGBANK:DB15686,CHEMBL4105584,GS-441524,12,12,1,False,False,False,False,True,False,,,,,964a1a84ed889b3eaaa3345c7fd8629d3146fa7c,,True,False
CHEMBL410968,CHEMBL478120,CHEMBL410968,MARBOFLOXACIN,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB02237,CHEMBL410968,Maltotetraose,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB04952,CHEMBL410968,Ramoplanin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB11375,CHEMBL410968,Avilamycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB11377,CHEMBL410968,Bambermycins,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB11401,CHEMBL410968,Efrotomycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB11474,CHEMBL410968,Tulathromycin A,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB13172,CHEMBL410968,Tunicamycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB13704,CHEMBL410968,Pristinamycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB13705,CHEMBL410968,Decamethoxine,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB14051,CHEMBL410968,Malacidin A,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB14052,CHEMBL410968,Malacidin B,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL410968,DRUGBANK:DB15657,CHEMBL410968,Ala-geninthiocin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL415768,CHEMBL480853,DEOXYANDROGRAPHOLIDE,NEOANDROGRAPHOLIDE,2,2,1,False,False,False,False,True,False,,,,,daba0202cb099f21bcab6f15a63ec0422ed542d1,,True,False
CHEMBL419186,CHEMBL4296683,CHEMBL419186,CHEMBL4296683,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,CHEMBL449303,CHEMBL419186,GINSENOSIDE RB2,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,CHEMBL47405,CHEMBL419186,ETANIDAZOLE,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,CHEMBL99668,CHEMBL419186,TOYOCAMYCIN,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB03509,CHEMBL419186,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB03825,CHEMBL419186,Rhodamine 6G,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB04106,CHEMBL419186,Fotemustine,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB04900,CHEMBL419186,Thymalfasin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB04907,CHEMBL419186,Sitimagene ceradenovec,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB04950,CHEMBL419186,Ranpirnase,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB05697,CHEMBL419186,Trabedersen,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB06021,CHEMBL419186,AV-412,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB06181,CHEMBL419186,EMD-1201081,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB06517,CHEMBL419186,MLN576,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB12083,CHEMBL419186,Mafosfamide,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB12182,CHEMBL419186,Binetrakin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB12379,CHEMBL419186,Indirubin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB13128,CHEMBL419186,Sizofiran,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB13480,CHEMBL419186,Lentinan,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB13647,CHEMBL419186,Semustine,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB13811,CHEMBL419186,Oblimersen,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB13896,CHEMBL419186,Talimogene laherparepvec,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB14865,CHEMBL419186,Human interleukin-2,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL419186,DRUGBANK:DB14951,CHEMBL419186,Etirinotecan pegol,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
