id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad,grado_secundario
EFO_1001768,MONDO_0043523,cadmium poisoning,cadmium poisoning,34,1,1,True,False,False,False,False,False,cadmium poisoning,,,,,,True,True,1
EFO_1001796,MONDO_0021064,Glomus Jugulare Tumor,jugulotympanic paraganglioma,10,39,1,False,True,False,False,False,False,,glomus jugulare tumor,,,,,False,True,10
EFO_1001797,MONDO_0011382,Hemoglobin SC Disease,sickle cell anemia,6,1385,1,False,True,False,False,False,False,,hemoglobin SC disease,,,,,False,True,6
EFO_1001810,MONDO_0018020,mercury poisoning,mercury poisoning,34,1,1,True,False,False,False,False,False,mercury poisoning,,,,,,True,True,1
EFO_1001885,EFO_1001922,diffuse alveolar-septal amyloidosis,tracheobronchial amyloidosis,2,2,1,False,False,False,False,True,False,,,,,c2dad836b89b30e010279cc7a2c7629ecf13c8ec,,False,False,2
EFO_1001908,MONDO_0003699,phobic disorder,phobic disorder,356,1,1,True,False,False,False,False,False,phobic,,,,,,True,True,1
EFO_1001927,MONDO_0002529,cutaneous squamous cell carcinoma,skin squamous cell carcinoma,930,3129,1,False,True,False,False,False,False,,cutaneous squamous cell carcinoma,,,,,False,True,930
EFO_1001928,MONDO_0002995,small intestine neuroendocrine tumor,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",275,204,1,False,True,False,False,False,False,,small intestine neuroendocrine tumor,,,,,False,True,204
EFO_1001941,MONDO_0000503,bronchioloalveolar carcinoma,lung adenocarcinoma in situ,197,52,1,False,True,False,False,False,False,,bronchioloalveolar carcinoma,,,,,False,True,52
EFO_1001971,MONDO_0003028,thyroid gland sarcoma,thyroid sarcoma,1,10,1,False,True,False,False,False,False,,thyroid gland sarcoma,,,,,False,True,1
EFO_1001973,MONDO_0004030,ureter urothelial carcinoma,ureter transitional cell carcinoma,34,39,1,False,True,False,False,False,False,,ureter urothelial carcinoma,,,,,False,True,34
EFO_1001985,MONDO_0007614,congenital fibrosis of the extraocular muscles,congenital fibrosis of extraocular muscles,94,35,1,False,True,False,False,False,False,,Congenital Fibrosis of the Extraocular Muscles,,,,,False,True,35
EFO_1001986,Orphanet_98702,connective tissue disease,Connective tissue disease with eye involvement,14978,3213,1,False,False,False,True,False,False,,,,C0009782,,,False,True,3213
EFO_1002014,MONDO_0002050,melancholia,depressive disorder,101,6987,1,False,True,False,False,False,False,,melancholia,,,,,False,True,101
EFO_1002024,MONDO_0021783,streptococcal pharyngitis,streptococcal sore throat,39,4,1,False,True,False,False,False,False,,Streptococcal Pharyngitis,,,,,False,True,4
EFO_1002027,MONDO_0800096,osteomalacia,abnormal mineralization disorder,176,612,1,False,True,False,False,False,False,,osteomalacia,,,,,False,True,176
EFO_1002046,MONDO_0002260,apocrine sweat gland disease,hidradenitis,613,505,1,False,True,False,False,False,False,,apocrine sweat gland,,,,,False,True,505
EFO_1002050,MONDO_0001166,nephritis,nephritis,4329,1,1,True,False,False,False,False,False,nephritis,,,,,,True,True,1
MONDO_0000009,MONDO_0002245,"inherited bleeding disorder, platelet-type",blood platelet disease,2314,3882,1,False,True,False,False,False,False,,blood platelet disease,,,,,False,True,2314
MONDO_0000050,Orphanet_631,isolated congenital growth hormone deficiency,Non-acquired isolated growth hormone deficiency,513,444,1,False,True,False,False,False,False,,non-acquired isolated growth hormone deficiency,,,,,False,True,444
MONDO_0000151,MONDO_0019530,symphalangism,non-syndromic syndactyly,983,394,1,False,True,False,False,False,False,,symphalangism,,,,,False,True,394
MONDO_0000156,MONDO_0008893,trigonocephaly,C syndrome,77,111,1,False,True,False,False,False,False,,trigonocephaly syndrome,,,,,False,True,77
MONDO_0000179,MONDO_0009736,Neu-Laxova syndrome,Neu-Laxova syndrome 1,216,81,1,False,True,False,False,False,False,,Neu-Laxova syndrome,,,,,False,True,81
MONDO_0000188,MONDO_0011724,GLUT1 deficiency syndrome,encephalopathy due to GLUT1 deficiency,66,79,1,False,True,False,False,False,False,,GLUT1 deficiency syndrome,,,,,False,True,66
MONDO_0000200,MONDO_0024526,Zimmermann-Laband syndrome,Zimmermann-Laband syndrome 1,148,72,1,False,True,False,False,False,False,,Zimmermann-Laband syndrome 1,,,,,False,True,72
MONDO_0000211,MONDO_0012205,"striatal degeneration, autosomal dominant",autosomal dominant striatal neurodegeneration type 1,163,174,1,False,True,False,False,False,False,,"striatal degeneration, autosomal dominant",,,,,False,True,163
MONDO_0000211,MONDO_0014835,"striatal degeneration, autosomal dominant","striatal degeneration, autosomal dominant 2",163,13,1,False,True,False,False,False,False,,"striatal degeneration, autosomal dominant",,,,,False,True,13
MONDO_0000224,MONDO_0037792,acquired carbohydrate metabolism disease,carbohydrate metabolism disease,2,7899,1,False,True,False,False,False,False,,carbohydrate metabolism disease,,,,,False,True,2
MONDO_0000253,MONDO_0024268,piedra,superficial mycosis,4,295,1,False,True,False,False,False,False,,piedra,,,,,False,True,4
MONDO_0000315,MONDO_0000316,commensal bacterial infectious disease,opportunistic bacterial infectious disease,871,63,1,False,True,False,False,False,False,,opportunistic bacterial infectious disease,,,,,False,True,63
MONDO_0000355,MONDO_0009681,Ullrich congenital muscular dystrophy,Ullrich congenital muscular dystrophy 1A,145,74,1,False,True,False,False,False,False,,Ullrich congenital muscular dystrophy,,,,,False,True,74
MONDO_0000365,MONDO_0020366,primary congenital glaucoma,congenital glaucoma,52,450,1,False,True,False,False,False,False,,primary congenital glaucoma,,,,,False,True,52
MONDO_0000380,MONDO_0020669,paranasal sinus carcinoma,paranasal sinus cancer,93,97,1,False,True,False,False,False,False,,paranasal sinus cancer,,,,,False,True,93
MONDO_0000380,MONDO_0044705,paranasal sinus carcinoma,paranasal sinus squamous cell carcinoma,93,45,1,False,True,False,False,False,False,,paranasal sinus squamous cell carcinoma,,,,,False,True,45
MONDO_0000380,MONDO_0044956,paranasal sinus carcinoma,paranasal sinus mucoepidermoid carcinoma,93,2,1,False,True,False,False,False,False,,paranasal sinus mucoepidermoid carcinoma,,,,,False,True,2
MONDO_0000437,MONDO_0011426,cerebellar ataxia,aceruloplasminemia,5159,171,1,False,True,False,False,False,False,,cerebellar ataxia,,,,,False,True,171
MONDO_0000447,MONDO_0008265,autosomal dominant polycystic liver disease,polycystic liver disease 1,191,33,1,False,True,False,False,False,False,,autosomal dominant polycystic liver disease,,,,,False,True,33
MONDO_0000476,MONDO_0007496,generalized dystonia,dystonia 12,282,167,1,False,True,False,False,False,False,,dystonia 12,,,,,False,True,167
MONDO_0000521,MONDO_0004669,salivary gland carcinoma,salivary gland cancer,784,976,1,False,True,False,False,False,False,,salivary gland cancer,,,,,False,True,784
MONDO_0000688,MONDO_0045022,inborn organic aciduria,disorder of organic acid metabolism,1122,5614,1,False,True,False,False,False,False,,disorder of organic acid metabolism,,,,,False,True,1122
MONDO_0000698,Orphanet_79175,gamma-amino butyric acid metabolism disorder,Disorder of gamma-aminobutyric acid metabolism,269,10,1,False,False,True,False,False,False,,,Orphanet:79175,,,,True,True,10
MONDO_0000766,MONDO_0009019,corneal endothelial dystrophy,congenital hereditary endothelial dystrophy of cornea,516,169,1,False,True,False,False,False,False,,corneal endothelial dystrophy,,,,,False,True,169
MONDO_0000816,MONDO_0011565,abdominal obesity-metabolic syndrome,metabolic syndrome X,473,158,1,False,True,False,False,False,False,,abdominal obesity metabolic syndrome,,,,,False,True,158
MONDO_0000819,MONDO_0008791,anencephaly,anencephaly 1,385,202,1,False,True,False,False,False,False,,anencephaly,,,,,False,True,202
MONDO_0000914,MONDO_0007432,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1",cerebral arteriopathy with subcortical infarcts and leukoencephalopathy,48,32,1,False,True,False,False,False,False,,cerebral arteriopathy with subcortical infarcts and leukoencephalopathy,,,,,False,True,32
MONDO_0000964,MONDO_0021630,skin lipoma,lipoma of face,18,2,1,False,True,False,False,False,False,,lipoma of face,,,,,False,True,2
MONDO_0001029,MONDO_0007306,Klippel-Feil syndrome,"Klippel-Feil syndrome 1, autosomal dominant",265,152,1,False,True,False,False,False,False,,Klippel-Feil Syndrome,,,,,False,True,152
MONDO_0001056,MONDO_0021085,gastric cancer,gastric neoplasm,10727,4,1,False,True,False,False,False,False,,gastric neoplasm,,,,,True,True,4
MONDO_0001083,MONDO_0024525,Fanconi renotubular syndrome,Fanconi renotubular syndrome 1,311,181,1,False,True,False,False,False,False,,Fanconi renotubular syndrome,,,,,False,True,181
MONDO_0001083,MONDO_0060778,Fanconi renotubular syndrome,adult Fanconi syndrome,311,3,1,False,True,False,False,False,False,,adult Fanconi syndrome,,,,,False,True,3
MONDO_0001128,MONDO_0003212,nasal cavity cancer,nasal cavity carcinoma,32,24,1,False,True,False,False,False,False,,nasal cavity cancer,,,,,False,True,24
MONDO_0001343,MONDO_0005240,impaired renal function disease,kidney disorder,1319,8,1,False,True,False,False,False,False,,kidney disease,,,,,True,True,8
MONDO_0001402,MONDO_0015867,vaginal cancer,vaginal carcinoma,148,45,1,False,True,False,False,False,False,,vaginal cancer,,,,,False,True,45
MONDO_0001429,MONDO_0002204,transient arthropathy,transient arthritis,8,8,1,False,True,False,False,False,False,,transient arthropathy,,,,,False,True,8
MONDO_0001437,MONDO_0012579,pulmonary alveolar proteinosis,autoimmune pulmonary alveolar proteinosis,615,143,1,False,True,False,False,False,False,,Pulmonary Alveolar Proteinosis,,,,,False,True,143
MONDO_0001476,MONDO_0007351,coloboma,coloboma of macula,938,142,1,False,True,False,False,False,False,,coloboma of macula,,,,,False,True,142
MONDO_0001493,MONDO_0004596,chronic pulmonary heart disease,cor pulmonale,180,423,1,False,True,False,False,False,False,,Cor pulmonale,,,,,False,True,180
MONDO_0001527,MONDO_0020257,conjugate gaze palsy,supranuclear oculomotor palsy,2,1312,1,False,True,False,False,False,False,,conjugate gaze palsy,,,,,False,True,2
MONDO_0001575,MONDO_0021159,chronic gonococcal salpingitis,gonococcal salpingitis,2,6,1,False,True,False,False,False,False,,gonococcal salpingitis,,,,,False,True,2
MONDO_0001586,MONDO_0011758,mucopolysaccharidosis type 1,Hurler syndrome,285,146,1,False,True,False,False,False,False,,Hurler syndrome,,,,,False,True,146
MONDO_0001645,MONDO_0017236,crescentic glomerulonephritis,rapidly progressive glomerulonephritis,344,130,1,False,True,False,False,False,False,,crescentic glomerulonephritis,,,,,False,True,130
MONDO_0001657,MONDO_0021632,brain cancer,primary brain neoplasm,3410,1432,1,False,True,False,False,False,False,,primary brain neoplasm,,,,,False,True,1432
MONDO_0001700,Orphanet_35858,megaloblastic anemia,Gräsbeck-Imerslund disease,857,25,1,False,True,False,False,False,False,,Grasbeck-Imerslund syndrome,,,,,False,True,25
MONDO_0001713,Orphanet_68383,inherited aplastic anemia,Rare constitutional medullar aplasia,1849,1511,1,False,False,True,False,False,False,,,Orphanet:68383,,,,True,True,1511
MONDO_0001824,MONDO_0001957,polyneuropathy,critical illness polyneuropathy,8,8,1,False,False,False,False,True,False,,,,,0a96dffa6318fdee9c4fc47f17d03a3f50808b5b,,True,False,8
MONDO_0001838,MONDO_0021161,acute gonococcal prostatitis,gonococcal prostatitis,1,3,1,False,True,False,False,False,False,,gonococcal prostatitis,,,,,False,True,1
MONDO_0001892,MONDO_0003544,spinal cord lymphoma,spinal cord cancer,2,116,1,False,True,False,False,False,False,,spinal cord cancer,,,,,False,True,2
MONDO_0001967,MONDO_0019499,gonadal dysgenesis,Turner syndrome,1228,451,1,False,True,False,False,False,False,,gonadal dysgenesis,,,,,False,True,451
MONDO_0002012,MONDO_0009612,methylmalonic acidemia,methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency,338,125,1,False,True,False,False,False,False,,methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency,,,,,False,True,125
MONDO_0002017,MONDO_0018043,olivopontocerebellar atrophy,Thomas syndrome,123,31,1,False,True,False,False,False,False,,Thomas' syndrome,,,,,False,True,31
MONDO_0002025,MONDO_0005084,psychiatric disorder,mental disorder,17171,7,1,False,True,False,False,False,False,,mental disorder,,,,,True,True,7
MONDO_0002026,MONDO_0042233,candidiasis,disseminated candidiasis,927,207,1,False,True,False,False,False,False,,disseminated candidiasis,,,,,False,True,207
MONDO_0002040,MONDO_0004678,dermatomycosis,dermatophytosis,225,279,1,False,True,False,False,False,False,,dermatomycosis,,,,,False,True,225
MONDO_0002046,MONDO_0007079,alcohol abuse,alcohol dependence,986,1255,1,False,True,False,False,False,False,,alcohol dependence,,,,,False,True,986
MONDO_0002073,MONDO_0004216,malignant pineal area germ cell neoplasm,pineal region germinoma,27,20,1,False,True,False,False,False,False,,pineal region germinoma,,,,,False,True,20
MONDO_0002095,MONDO_0021080,vascular cancer,blood vessel neoplasm,4559,5197,1,False,True,False,False,False,False,,blood vessel neoplasm,,,,,False,True,4559
MONDO_0002100,MONDO_0024757,cardiovascular cancer,cardiovascular neoplasm,4557,5461,1,False,True,False,False,False,False,,cardiovascular neoplasm,,,,,False,True,4557
MONDO_0002113,MONDO_0015686,peritoneal carcinoma,primary peritoneal carcinoma,486,405,1,False,True,False,False,False,False,,primary peritoneal carcinoma,,,,,False,True,405
MONDO_0002135,Orphanet_98671,optic nerve disorder,Optic neuropathy,1418,511,1,False,True,False,False,False,False,,optic neuropathy,,,,,False,True,511
MONDO_0002193,MONDO_0021114,Bartholin gland benign neoplasm,Bartholin gland neoplasm,5,7,1,False,True,False,False,False,False,,Bartholin gland neoplasm,,,,,False,True,5
MONDO_0002211,MONDO_0015697,B cell deficiency,immunoglobulin heavy chain deficiency,2579,1,1,False,True,False,False,False,False,,immunoglobulin heavy chain deficiency,,,,,False,True,1
MONDO_0002241,MONDO_0018029,factor XIII deficiency,congenital factor XIII deficiency,59,56,1,False,True,False,False,False,False,,factor XIII deficiency,,,,,False,True,56
MONDO_0002244,MONDO_0009211,factor VII deficiency,congenital factor VII deficiency,113,105,1,False,True,False,False,False,False,,factor VII deficiency,,,,,False,True,105
MONDO_0002247,MONDO_0009212,factor X deficiency,congenital factor X deficiency,239,154,1,False,True,False,False,False,False,,factor X deficiency,,,,,False,True,154
MONDO_0002316,MONDO_0015358,motor peripheral neuropathy,hereditary motor and sensory neuropathy,289,159,1,False,True,False,False,False,False,,hereditary motor and sensory neuropathy,,,,,False,True,159
MONDO_0002328,MONDO_0003428,intracranial hemangioma,brain hemangioma,64,38,1,False,True,False,False,False,False,,brain hemangioma,,,,,False,True,38
MONDO_0002351,MONDO_0002355,glottis cancer,glottis carcinoma,59,57,1,False,True,False,False,False,False,,glottis cancer,,,,,False,True,57
MONDO_0002422,MONDO_0017795,adamantinoma,ameloblastoma,163,682,1,False,True,False,False,False,False,,adamantinoma,,,,,False,True,163
MONDO_0002442,MONDO_0019171,long QT syndrome,familial long QT syndrome,1,2867,1,False,True,False,False,False,False,,Long QT Syndrome,,,,,True,True,1
MONDO_0002451,MONDO_0021102,benign prostate phyllodes tumor,prostate phyllodes tumor,4,9,1,False,True,False,False,False,False,,prostate phyllodes tumor,,,,,False,True,4
MONDO_0002459,MONDO_0021334,type IV hypersensitivity disease,immunoproliferative disorder,1853,14,1,False,True,False,False,False,False,,immunoproliferative disease,,,,,False,True,14
MONDO_0002470,MONDO_0018053,photosensitive trichothiodystrophy,trichothiodystrophy,78,205,1,False,True,False,False,False,False,,trichothiodystrophy,,,,,False,True,78
MONDO_0002503,MONDO_0021636,adult astrocytic tumor,astrocytic tumor,172,10707,1,False,True,False,False,False,False,,astrocytic tumor,,,,,False,True,172
MONDO_0002505,MONDO_0021636,childhood astrocytic tumor,astrocytic tumor,22,10707,1,False,True,False,False,False,False,,astrocytic tumor,,,,,False,True,22
MONDO_0002508,MONDO_0020782,gingivitis,chronic gingivitis,99,65,1,False,True,False,False,False,False,,chronic gingivitis,,,,,False,True,65
MONDO_0002520,Orphanet_95157,hepatic porphyria,Acute hepatic porphyria,634,22,1,False,True,False,False,False,False,,acute hepatic porphyria,,,,,False,True,22
MONDO_0002533,MONDO_0021078,papillary adenoma,glandular papilloma,105,11,1,False,True,False,False,False,False,,glandular papilloma,,,,,False,True,11
MONDO_0002598,MONDO_0004216,germinoma,pineal region germinoma,187,20,1,False,True,False,False,False,False,,germinoma,,,,,False,True,20
MONDO_0002601,MONDO_0003516,teratoma,adult teratoma,1166,4,1,False,True,False,False,False,False,,teratoma,,,,,False,True,4
MONDO_0002647,MONDO_0004777,laryngitis,acute laryngitis,246,44,1,False,True,False,False,False,False,,laryngitis,,,,,False,True,44
MONDO_0002679,MONDO_0005098,cerebral infarction,stroke disorder,1411,26,1,False,True,False,False,False,False,,cerebral infarction,,,,,False,True,26
MONDO_0002683,MONDO_0016717,adult choroid plexus neoplasm,choroid plexus neoplasm,1,140,1,False,True,False,False,False,False,,choroid plexus neoplasm,,,,,False,True,1
MONDO_0002685,MONDO_0024744,childhood choroid plexus carcinoma,childhood choroid plexus neoplasm,4,3,1,False,True,False,False,False,False,,childhood choroid plexus neoplasm,,,,,False,True,3
